7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.6_raw.csv_filtered_by_correlation90_all_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.6_raw.csv_filtered_by_correlation90_individual_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.2_raw.csv_filtered_by_correlation90_all_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.2_raw.csv_filtered_by_correlation90_individual_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
Tue Nov 29 23:50:53 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.497,4.69,8.308,135.64,49.074,120.143,0.0,0.0,0.0,0.333,-8.228,3.99,-3.37,-3.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,1,1,2,0,0,1,0,195,200,0.005,0.005,0.01,0.0,0.0,0.005,0.0,0.975,0,-2,195,-4,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.269,4.313,6.673,133.235,48.228,98.772,0.0,0.0,0.0,0.333,-8.232,4.074,-3.411,-3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,115,40,2,0,0,1,21,21,200,0.575,0.2,0.01,0.0,0.0,0.005,0.105,0.105,0,-2,115,1,
7.6_raw.csv_filtered_by_correlation90_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.497,4.69,8.308,135.64,49.074,120.143,0.0,0.0,0.0,0.333,-8.228,3.99,-3.37,-3.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,1,1,2,0,0,1,0,195,200,0.005,0.005,0.01,0.0,0.0,0.005,0.0,0.975,0,-2,195,-4,
7.6_raw.csv_filtered_by_correlation90_individual_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.269,4.313,6.673,133.235,48.228,98.772,0.0,0.0,0.0,0.333,-8.232,4.074,-3.411,-3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,115,40,2,0,0,1,21,21,200,0.575,0.2,0.01,0.0,0.0,0.005,0.105,0.105,0,-2,115,1,
7.2_raw.csv_filtered_by_correlation90_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.497,4.69,8.308,135.64,49.074,120.143,0.0,0.0,0.0,0.333,-8.228,3.99,-3.37,-3.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,1,1,2,0,0,1,0,195,200,0.005,0.005,0.01,0.0,0.0,0.005,0.0,0.975,0,-2,195,-4,
7.2_raw.csv_filtered_by_correlation90_individual_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.269,4.313,6.673,133.235,48.228,98.772,0.0,0.0,0.0,0.333,-8.232,4.074,-3.411,-3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,115,40,2,0,0,1,21,21,200,0.575,0.2,0.01,0.0,0.0,0.005,0.105,0.105,0,-2,115,1,
Tue Nov 29 23:50:57 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_2_2*last-2nd_last,48790.84,20521.258,-4625.412,3077846605.189,544481880.145,27661322.449,55617.562,23392.691,5272.601,0.706,0.706,-0.706,-0.981,-0.981,-0.981,1294539186.889,-291782979.963,-122723627.939,0.095,0.696,-0.696,0.696,-0.696,90592518224344.7,5154330804753.34,-8588271598990.311,-488636299441.87,70983934999884.61,5154330804753.34,-6729356075901.074,-382871875051.267,2.317786060037261e+25,,1,,5,0,0,0,83,0,0,117,0,0,0,200,0.0,0.415,0.0,0.0,0.585,0.0,0.0,0.0,0,1,117,3,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_2_2*last-2nd_last,48790.84,20521.258,-4625.412,3077846605.189,544481880.145,27661322.449,55617.562,23392.691,5272.601,0.706,0.706,-0.706,-0.981,-0.981,-0.981,1294539186.889,-291782979.963,-122723627.939,0.095,0.696,-0.696,0.696,-0.696,90592518224344.7,5154330804753.34,-8588271598990.311,-488636299441.87,70983934999884.61,5154330804753.34,-6729356075901.074,-382871875051.267,2.317786060037261e+25,,1,,5,0,0,0,83,0,0,117,0,0,0,200,0.0,0.415,0.0,0.0,0.585,0.0,0.0,0.0,0,1,117,3,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.497,4.69,8.308,135.64,49.074,120.143,0.0,0.0,0.0,0.333,-8.228,3.99,-3.37,-3.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,1,1,2,0,0,1,0,195,200,0.005,0.005,0.01,0.0,0.0,0.005,0.0,0.975,0,-2,195,-4,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.269,4.313,6.673,133.235,48.228,98.772,0.0,0.0,0.0,0.333,-8.232,4.074,-3.411,-3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,115,40,2,0,0,1,21,21,200,0.575,0.2,0.01,0.0,0.0,0.005,0.105,0.105,0,-2,115,1,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_4_12_point_strategy,0.273,-0.023,-0.02,0.004,0.001,0.0,0.061,0.027,0.019,-1.232,-0.348,1.199,55.43,0.585,36.779,-0.0,-0.001,0.0,0.311,-1.207,1.248,-1.307,1.217,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,80,1,59,0,0,18,33,48,20,23,18,17,23,200,0.09,0.165,0.24,0.1,0.115,0.09,0.085,0.115,17,4,48,2,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_4_12_point_strategy,0.274,-0.023,-0.02,0.003,0.0,0.0,0.059,0.022,0.019,-1.467,-0.069,1.221,66.46,1.639,39.613,-0.0,-0.001,0.0,0.322,-1.423,1.277,-1.399,1.38,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,83,1,61,0,0,16,24,46,12,24,29,21,28,200,0.08,0.12,0.23,0.06,0.12,0.145,0.105,0.14,12,-2,46,2,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_5_mean_of_previous_2point,0.27,-0.025,-0.019,0.007,0.005,0.0,0.085,0.073,0.024,-0.651,-2.567,1.027,13.327,17.118,11.85,0.0,-0.002,-0.0,0.282,-0.659,1.01,-0.98,0.773,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1,45,2,16,0,0,28,33,48,26,24,9,15,17,200,0.14,0.165,0.24,0.13,0.12,0.045,0.075,0.085,9,-3,48,2,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_5_mean_of_previous_2point,0.269,-0.025,-0.018,0.006,0.003,0.0,0.081,0.054,0.022,-1.507,-1.956,2.137,14.411,7.049,15.622,-0.0,-0.001,0.0,0.272,-1.489,2.221,-2.133,1.76,-0.001,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,51,2,8,0,0,34,37,38,23,31,11,11,15,200,0.17,0.185,0.19,0.115,0.155,0.055,0.055,0.075,11,-3,38,2,
7.6_raw.csv_filtered_by_correlation90_all_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.6_raw.csv_filtered_by_correlation90_individual_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.6_raw.csv_filtered_by_correlation90_all_replacement_strategy_2_2*last-2nd_last,48790.84,20521.258,-4625.412,3077846605.189,544481880.145,27661322.449,55617.562,23392.691,5272.601,0.706,0.706,-0.706,-0.981,-0.981,-0.981,1294539186.889,-291782979.963,-122723627.939,0.095,0.696,-0.696,0.696,-0.696,90592518224344.7,5154330804753.34,-8588271598990.311,-488636299441.87,70983934999884.61,5154330804753.34,-6729356075901.074,-382871875051.267,2.317786060037261e+25,,1,,5,0,0,0,83,0,0,117,0,0,0,200,0.0,0.415,0.0,0.0,0.585,0.0,0.0,0.0,0,1,117,3,
7.6_raw.csv_filtered_by_correlation90_individual_replacement_strategy_2_2*last-2nd_last,48790.84,20521.258,-4625.412,3077846605.189,544481880.145,27661322.449,55617.562,23392.691,5272.601,0.706,0.706,-0.706,-0.981,-0.981,-0.981,1294539186.889,-291782979.963,-122723627.939,0.095,0.696,-0.696,0.696,-0.696,90592518224344.7,5154330804753.34,-8588271598990.311,-488636299441.87,70983934999884.61,5154330804753.34,-6729356075901.074,-382871875051.267,2.317786060037261e+25,,1,,5,0,0,0,83,0,0,117,0,0,0,200,0.0,0.415,0.0,0.0,0.585,0.0,0.0,0.0,0,1,117,3,
7.6_raw.csv_filtered_by_correlation90_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.497,4.69,8.308,135.64,49.074,120.143,0.0,0.0,0.0,0.333,-8.228,3.99,-3.37,-3.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,1,1,2,0,0,1,0,195,200,0.005,0.005,0.01,0.0,0.0,0.005,0.0,0.975,0,-2,195,-4,
7.6_raw.csv_filtered_by_correlation90_individual_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.269,4.313,6.673,133.235,48.228,98.772,0.0,0.0,0.0,0.333,-8.232,4.074,-3.411,-3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,115,40,2,0,0,1,21,21,200,0.575,0.2,0.01,0.0,0.0,0.005,0.105,0.105,0,-2,115,1,
7.6_raw.csv_filtered_by_correlation90_all_replacement_strategy_4_12_point_strategy,0.273,-0.023,-0.02,0.004,0.001,0.0,0.061,0.027,0.019,-1.232,-0.348,1.199,55.43,0.585,36.779,-0.0,-0.001,0.0,0.311,-1.207,1.248,-1.307,1.217,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,80,1,59,0,0,18,33,48,20,23,18,17,23,200,0.09,0.165,0.24,0.1,0.115,0.09,0.085,0.115,17,4,48,2,
7.6_raw.csv_filtered_by_correlation90_individual_replacement_strategy_4_12_point_strategy,0.274,-0.023,-0.02,0.003,0.0,0.0,0.059,0.022,0.019,-1.467,-0.069,1.221,66.46,1.639,39.613,-0.0,-0.001,0.0,0.322,-1.423,1.277,-1.399,1.38,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,83,1,61,0,0,16,24,46,12,24,29,21,28,200,0.08,0.12,0.23,0.06,0.12,0.145,0.105,0.14,12,-2,46,2,
7.6_raw.csv_filtered_by_correlation90_all_replacement_strategy_5_mean_of_previous_2point,0.27,-0.025,-0.019,0.007,0.005,0.0,0.085,0.073,0.024,-0.651,-2.567,1.027,13.327,17.118,11.85,0.0,-0.002,-0.0,0.282,-0.659,1.01,-0.98,0.773,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1,45,2,16,0,0,28,33,48,26,24,9,15,17,200,0.14,0.165,0.24,0.13,0.12,0.045,0.075,0.085,9,-3,48,2,
7.6_raw.csv_filtered_by_correlation90_individual_replacement_strategy_5_mean_of_previous_2point,0.269,-0.025,-0.018,0.006,0.003,0.0,0.081,0.054,0.022,-1.507,-1.956,2.137,14.411,7.049,15.622,-0.0,-0.001,0.0,0.272,-1.489,2.221,-2.133,1.76,-0.001,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,51,2,8,0,0,34,37,38,23,31,11,11,15,200,0.17,0.185,0.19,0.115,0.155,0.055,0.055,0.075,11,-3,38,2,
7.2_raw.csv_filtered_by_correlation90_all_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.2_raw.csv_filtered_by_correlation90_individual_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.2_raw.csv_filtered_by_correlation90_all_replacement_strategy_2_2*last-2nd_last,48790.84,20521.258,-4625.412,3077846605.189,544481880.145,27661322.449,55617.562,23392.691,5272.601,0.706,0.706,-0.706,-0.981,-0.981,-0.981,1294539186.889,-291782979.963,-122723627.939,0.095,0.696,-0.696,0.696,-0.696,90592518224344.7,5154330804753.34,-8588271598990.311,-488636299441.87,70983934999884.61,5154330804753.34,-6729356075901.074,-382871875051.267,2.317786060037261e+25,,1,,5,0,0,0,83,0,0,117,0,0,0,200,0.0,0.415,0.0,0.0,0.585,0.0,0.0,0.0,0,1,117,3,
7.2_raw.csv_filtered_by_correlation90_individual_replacement_strategy_2_2*last-2nd_last,48790.84,20521.258,-4625.412,3077846605.189,544481880.145,27661322.449,55617.562,23392.691,5272.601,0.706,0.706,-0.706,-0.981,-0.981,-0.981,1294539186.889,-291782979.963,-122723627.939,0.095,0.696,-0.696,0.696,-0.696,90592518224344.7,5154330804753.34,-8588271598990.311,-488636299441.87,70983934999884.61,5154330804753.34,-6729356075901.074,-382871875051.267,2.317786060037261e+25,,1,,5,0,0,0,83,0,0,117,0,0,0,200,0.0,0.415,0.0,0.0,0.585,0.0,0.0,0.0,0,1,117,3,
7.2_raw.csv_filtered_by_correlation90_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.497,4.69,8.308,135.64,49.074,120.143,0.0,0.0,0.0,0.333,-8.228,3.99,-3.37,-3.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,1,1,2,0,0,1,0,195,200,0.005,0.005,0.01,0.0,0.0,0.005,0.0,0.975,0,-2,195,-4,
7.2_raw.csv_filtered_by_correlation90_individual_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.269,4.313,6.673,133.235,48.228,98.772,0.0,0.0,0.0,0.333,-8.232,4.074,-3.411,-3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,115,40,2,0,0,1,21,21,200,0.575,0.2,0.01,0.0,0.0,0.005,0.105,0.105,0,-2,115,1,
7.2_raw.csv_filtered_by_correlation90_all_replacement_strategy_4_12_point_strategy,0.273,-0.023,-0.02,0.004,0.001,0.0,0.061,0.027,0.019,-1.232,-0.348,1.199,55.43,0.585,36.779,-0.0,-0.001,0.0,0.311,-1.207,1.248,-1.307,1.217,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,80,1,59,0,0,18,33,48,20,23,18,17,23,200,0.09,0.165,0.24,0.1,0.115,0.09,0.085,0.115,17,4,48,2,
7.2_raw.csv_filtered_by_correlation90_individual_replacement_strategy_4_12_point_strategy,0.274,-0.023,-0.02,0.003,0.0,0.0,0.059,0.022,0.019,-1.467,-0.069,1.221,66.46,1.639,39.613,-0.0,-0.001,0.0,0.322,-1.423,1.277,-1.399,1.38,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,83,1,61,0,0,16,24,46,12,24,29,21,28,200,0.08,0.12,0.23,0.06,0.12,0.145,0.105,0.14,12,-2,46,2,
7.2_raw.csv_filtered_by_correlation90_all_replacement_strategy_5_mean_of_previous_2point,0.27,-0.025,-0.019,0.007,0.005,0.0,0.085,0.073,0.024,-0.651,-2.567,1.027,13.327,17.118,11.85,0.0,-0.002,-0.0,0.282,-0.659,1.01,-0.98,0.773,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1,45,2,16,0,0,28,33,48,26,24,9,15,17,200,0.14,0.165,0.24,0.13,0.12,0.045,0.075,0.085,9,-3,48,2,
7.2_raw.csv_filtered_by_correlation90_individual_replacement_strategy_5_mean_of_previous_2point,0.269,-0.025,-0.018,0.006,0.003,0.0,0.081,0.054,0.022,-1.507,-1.956,2.137,14.411,7.049,15.622,-0.0,-0.001,0.0,0.272,-1.489,2.221,-2.133,1.76,-0.001,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1,51,2,8,0,0,34,37,38,23,31,11,11,15,200,0.17,0.185,0.19,0.115,0.155,0.055,0.055,0.075,11,-3,38,2,
Tue Nov 29 23:51:18 2022,average_velocity_U,average_velocity_V,average_velocity_W,U_variance_Prime,V_variance_Prime,W_variance_Prime,U_stdev_Prime,V_stdev_Prime,W_stdev_Prime,Skewness_U_Prime,Skewness_V_Prime,Skewness_W_Prime,Kurtosis_U_Prime,Kurtosis_V_Prime,Kurtosis_W_Prime,Reynolds_stress_u'v',Reynolds_stress_u'w',Reynolds_stress_v'w',Anisotropy,M30,M03,M12,M21,fku_2d,Fku_2d,fkw_2d,Fkw_2d,fku_3d,Fku_3d,fkw_3d,Fkw_3d,TKE_3d,Q1_K_Value,Q2_K_Value,Q3_K_Value,Q4_K_Value,e,ED,Octant_plus_1,Octant_minus_1,Octant_plus_2,Octant_minus_2,Octant_plus_3,Octant_minus_3,Octant_plus_4,Octant_minus_4,Total_Octant_sample,Probability_Octant_plus_1,Probability_Octant_minus_1,Probability_Octant_plus_2,Probability_Octant_minus_2,Probability_Octant_plus_3,Probability_Octant_minus_3,Probability_Octant_plus_4,Probability_Octant_minus_4,Min_Octant_Count,Min_Octant_Count_id,Max_Octant_Count,Max_Octant_Count_id,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_1_previous_point,0.244,-0.017,-0.01,0.001,0.0,0.0,0.028,0.019,0.013,-0.372,-1.026,-0.533,-0.347,-0.249,-1.559,0.0,0.0,0.0,0.464,-0.283,-0.566,-0.524,-1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3,2,0,0,117,40,0,0,0,43,0,0,200,0.585,0.2,0.0,0.0,0.0,0.215,0.0,0.0,0,2,117,1,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_2_2*last-2nd_last,48790.84,20521.258,-4625.412,3077846605.189,544481880.145,27661322.449,55617.562,23392.691,5272.601,0.706,0.706,-0.706,-0.981,-0.981,-0.981,1294539186.889,-291782979.963,-122723627.939,0.095,0.696,-0.696,0.696,-0.696,90592518224344.7,5154330804753.34,-8588271598990.311,-488636299441.87,70983934999884.61,5154330804753.34,-6729356075901.074,-382871875051.267,2.317786060037261e+25,,1,,5,0,0,0,83,0,0,117,0,0,0,200,0.0,0.415,0.0,0.0,0.585,0.0,0.0,0.0,0,1,117,3,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_2_2*last-2nd_last,48790.84,20521.258,-4625.412,3077846605.189,544481880.145,27661322.449,55617.562,23392.691,5272.601,0.706,0.706,-0.706,-0.981,-0.981,-0.981,1294539186.889,-291782979.963,-122723627.939,0.095,0.696,-0.696,0.696,-0.696,90592518224344.7,5154330804753.34,-8588271598990.311,-488636299441.87,70983934999884.61,5154330804753.34,-6729356075901.074,-382871875051.267,2.317786060037261e+25,,1,,5,0,0,0,83,0,0,117,0,0,0,200,0.0,0.415,0.0,0.0,0.585,0.0,0.0,0.0,0,1,117,3,
7.9_raw.csv_filtered_by_correlation90_all_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.497,4.69,8.308,135.64,49.074,120.143,0.0,0.0,0.0,0.333,-8.228,3.99,-3.37,-3.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,1,1,2,0,0,1,0,195,200,0.005,0.005,0.01,0.0,0.0,0.005,0.0,0.975,0,-2,195,-4,
7.9_raw.csv_filtered_by_correlation90_individual_replacement_strategy_3_overall_mean,0.27,-0.025,-0.019,0.0,0.0,0.0,0.006,0.004,0.002,-10.269,4.313,6.673,133.235,48.228,98.772,0.0,0.0,0.0,0.333,-8.232,4.074,-3.411,-3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,36,66,9,0,0,115,40,2,0,0,1,21,21,200,0.575,0.2,0.01,0.0,0.0,0.005,0.105,0.105,0,-2,115,1,
